2.8491118e-07 3.6000002e-02 3.6004737e-11
2.8504839e-07 3.5755999e-02 3.5760728e-11
2.8518560e-07 3.5572000e-02 3.5576722e-11
2.8532283e-07 3.5625000e-02 3.5629714e-11
2.8546003e-07 3.6945000e-02 3.6949704e-11
2.8559724e-07 3.6147002e-02 3.6151700e-11
2.8573445e-07 3.4886003e-02 3.4890684e-11
2.8587166e-07 3.5069000e-02 3.5073677e-11
2.8600884e-07 3.6200002e-02 3.6204675e-11
2.8614604e-07 3.6984999e-02 3.6989658e-11
2.8628325e-07 3.6862001e-02 3.6866642e-11
2.8642046e-07 3.6983002e-02 3.6987635e-11
2.8655767e-07 3.6283001e-02 3.6287626e-11
2.8669485e-07 3.5847999e-02 3.5852619e-11
2.8683206e-07 3.5652000e-02 3.5656610e-11
2.8696924e-07 3.5863999e-02 3.5868596e-11
2.8710645e-07 3.6018997e-02 3.6023590e-11
2.8724363e-07 3.6331002e-02 3.6335577e-11
2.8738083e-07 3.5923000e-02 3.5927563e-11
2.8751802e-07 3.5851002e-02 3.5855551e-11
2.8765520e-07 3.5417002e-02 3.5421534e-11
2.8779238e-07 3.5553001e-02 3.5557515e-11
2.8792957e-07 3.6134999e-02 3.6139505e-11
2.8806677e-07 3.6098000e-02 3.6102496e-11
2.8820396e-07 3.6111999e-02 3.6116488e-11
2.8834114e-07 3.7053999e-02 3.7058478e-11
2.8847832e-07 3.6981001e-02 3.6985463e-11
2.8861548e-07 3.7316997e-02 3.7321448e-11
2.8875266e-07 3.7192002e-02 3.7196440e-11
2.8888984e-07 3.6470998e-02 3.6475416e-11
2.8902703e-07 3.5687998e-02 3.5692411e-11
2.8916418e-07 3.6121000e-02 3.6125401e-11
2.8930137e-07 3.5868000e-02 3.5872381e-11
2.8943855e-07 3.6015999e-02 3.6020371e-11
2.8957571e-07 3.6061000e-02 3.6065363e-11
2.8971289e-07 3.6132000e-02 3.6136344e-11
2.8985005e-07 3.6336999e-02 3.6341329e-11
2.8998721e-07 3.7060000e-02 3.7064310e-11
2.9012439e-07 3.7983000e-02 3.7987297e-11
2.9026155e-07 3.8282000e-02 3.8286291e-11
2.9039871e-07 3.8220000e-02 3.8224271e-11
2.9053586e-07 3.8461000e-02 3.8465262e-11
2.9067302e-07 3.8104001e-02 3.8108246e-11
2.9081018e-07 3.7621997e-02 3.7626235e-11
2.9094734e-07 3.7335001e-02 3.7339222e-11
2.9108450e-07 3.7338998e-02 3.7343205e-11
2.9122166e-07 3.7714999e-02 3.7719196e-11
2.9135881e-07 3.8282998e-02 3.8287176e-11
2.9149595e-07 3.8391002e-02 3.8395166e-11
2.9163311e-07 3.7971999e-02 3.7976157e-11
2.9177026e-07 3.7909999e-02 3.7914148e-11
2.9190740e-07 3.8128000e-02 3.8132133e-11
2.9204456e-07 3.8179003e-02 3.8183116e-11
2.9218169e-07 3.7542999e-02 3.7547111e-11
2.9231882e-07 3.7028000e-02 3.7032093e-11
2.9245598e-07 3.6483999e-02 3.6488083e-11
2.9259312e-07 3.6759000e-02 3.6763068e-11
2.9273025e-07 3.6245000e-02 3.6249059e-11
2.9286738e-07 3.5716999e-02 3.5721048e-11
2.9300452e-07 3.6185000e-02 3.6189038e-11
2.9314165e-07 3.7034001e-02 3.7038029e-11
2.9327878e-07 3.6786001e-02 3.6790019e-11
2.9341592e-07 3.6194000e-02 3.6198006e-11
2.9355305e-07 3.6447000e-02 3.6450998e-11
2.9369019e-07 3.6083002e-02 3.6086988e-11
2.9382732e-07 3.6380999e-02 3.6384978e-11
2.9396443e-07 3.6300998e-02 3.6304973e-11
2.9410156e-07 3.6488000e-02 3.6491959e-11
2.9423870e-07 3.6989000e-02 3.6992947e-11
2.9437581e-07 3.7271000e-02 3.7274940e-11
2.9451292e-07 3.6584999e-02 3.6588930e-11
2.9465005e-07 3.6861002e-02 3.6864914e-11
2.9478716e-07 3.6366999e-02 3.6370906e-11
2.9492427e-07 3.5953000e-02 3.5956901e-11
2.9506140e-07 3.6300998e-02 3.6304883e-11
2.9519851e-07 3.7156999e-02 3.7160879e-11
2.9533562e-07 3.6872000e-02 3.6875863e-11
2.9547273e-07 3.6320001e-02 3.6323857e-11
2.9560984e-07 3.7361000e-02 3.7364847e-11
2.9574695e-07 3.7753001e-02 3.7756832e-11
2.9588403e-07 3.7804000e-02 3.7807826e-11
2.9602114e-07 3.7462000e-02 3.7465822e-11
2.9615825e-07 3.7209999e-02 3.7213815e-11
2.9629536e-07 3.7239999e-02 3.7243798e-11
2.9643245e-07 3.6853001e-02 3.6856788e-11
2.9656956e-07 3.5776999e-02 3.5780778e-11
2.9670664e-07 3.6704998e-02 3.6708771e-11
2.9684375e-07 3.7128001e-02 3.7131759e-11
2.9698083e-07 3.6775999e-02 3.6779749e-11
2.9711792e-07 3.5996001e-02 3.5999741e-11
2.9725500e-07 3.6368001e-02 3.6371729e-11
2.9739211e-07 3.7120998e-02 3.7124727e-11
2.9752920e-07 3.7511997e-02 3.7515720e-11
2.9766628e-07 3.7161000e-02 3.7164712e-11
2.9780337e-07 3.7211001e-02 3.7214704e-11
2.9794045e-07 3.6821000e-02 3.6824693e-11
2.9807751e-07 3.6511999e-02 3.6515686e-11
2.9821460e-07 3.6876999e-02 3.6880679e-11
2.9835168e-07 3.6784001e-02 3.6787670e-11
2.9848877e-07 3.5999000e-02 3.6002663e-11
2.9862583e-07 3.5286002e-02 3.5289653e-11
2.9876291e-07 3.6663000e-02 3.6666652e-11
2.9889998e-07 3.7173998e-02 3.7177639e-11
2.9903706e-07 3.7510999e-02 3.7514641e-11
2.9917412e-07 3.7822999e-02 3.7826631e-11
2.9931118e-07 3.7746999e-02 3.7750622e-11
2.9944824e-07 3.7709001e-02 3.7712618e-11
2.9958530e-07 3.7698999e-02 3.7702608e-11
2.9972239e-07 3.7787002e-02 3.7790604e-11
2.9985945e-07 3.7652999e-02 3.7656593e-11
2.9999651e-07 3.7300996e-02 3.7304590e-11
3.0013354e-07 3.6912002e-02 3.6915585e-11
3.0027061e-07 3.6538001e-02 3.6541579e-11
3.0040767e-07 3.6605999e-02 3.6609573e-11
3.0054473e-07 3.7381999e-02 3.7385570e-11
3.0068176e-07 3.7765998e-02 3.7769558e-11
3.0081882e-07 3.7635002e-02 3.7638555e-11
3.0095586e-07 3.7588999e-02 3.7592551e-11
3.0109292e-07 3.7746001e-02 3.7749547e-11
3.0122996e-07 3.7730999e-02 3.7734538e-11
3.0136699e-07 3.7811998e-02 3.7815535e-11
3.0150405e-07 3.7791003e-02 3.7794528e-11
3.0164109e-07 3.7447002e-02 3.7450522e-11
3.0177813e-07 3.6995001e-02 3.6998512e-11
3.0191516e-07 3.7131000e-02 3.7134507e-11
3.0205220e-07 3.6752999e-02 3.6756508e-11
3.0218923e-07 3.6456998e-02 3.6460501e-11
3.0232627e-07 3.7222002e-02 3.7225490e-11
3.0246328e-07 3.7493002e-02 3.7496485e-11
3.0260032e-07 3.7182000e-02 3.7185484e-11
3.0273735e-07 3.6940999e-02 3.6944479e-11
3.0287437e-07 3.7264001e-02 3.7267474e-11
3.0301140e-07 3.7125003e-02 3.7128470e-11
3.0314841e-07 3.6840998e-02 3.6844462e-11
3.0328542e-07 3.6789998e-02 3.6793457e-11
3.0342246e-07 3.6706999e-02 3.6710447e-11
3.0355947e-07 3.6966000e-02 3.6969445e-11
3.0369648e-07 3.6986001e-02 3.6989446e-11
3.0383350e-07 3.6832001e-02 3.6835437e-11
3.0397051e-07 3.6915001e-02 3.6918434e-11
3.0410752e-07 3.6823999e-02 3.6827423e-11
3.0424453e-07 3.6534999e-02 3.6538425e-11
3.0438154e-07 3.6697999e-02 3.6701413e-11
3.0451855e-07 3.6917999e-02 3.6921410e-11
3.0465554e-07 3.6869999e-02 3.6873407e-11
3.0479255e-07 3.6528002e-02 3.6531406e-11
3.0492954e-07 3.6323000e-02 3.6326397e-11
3.0506655e-07 3.6348000e-02 3.6351394e-11
3.0520354e-07 3.6601998e-02 3.6605385e-11
3.0534053e-07 3.6844000e-02 3.6847379e-11
3.0547754e-07 3.6924999e-02 3.6928377e-11
3.0561453e-07 3.6617998e-02 3.6621373e-11
3.0575151e-07 3.6233000e-02 3.6236372e-11
3.0588850e-07 3.5908002e-02 3.5911364e-11
3.0602549e-07 3.6056001e-02 3.6059426e-11
3.0616248e-07 3.6499001e-02 3.6502426e-11
3.0629946e-07 3.6509000e-02 3.6512422e-11
3.0643643e-07 3.6431998e-02 3.6435414e-11
3.0669985e-07 3.6100000e-02 3.6142651e-11
3.0697444e-07 3.6109000e-02 3.6151034e-11
3.0724902e-07 3.5654999e-02 3.5696682e-11
3.0752361e-07 3.5482001e-02 3.5523084e-11
3.0779822e-07 3.5792001e-02 3.5832778e-11
3.0807280e-07 3.6382999e-02 3.6423420e-11
3.0834739e-07 3.6428001e-02 3.6468044e-11
3.0862200e-07 3.6082000e-02 3.6121741e-11
3.0889658e-07 3.5615001e-02 3.5654361e-11
3.0917119e-07 3.5478998e-02 3.5518092e-11
3.0944580e-07 3.5542998e-02 3.5581711e-11
3.0972041e-07 3.5767999e-02 3.5806535e-11
3.0999502e-07 3.5716999e-02 3.5755256e-11
3.1026963e-07 3.5480000e-02 3.5518366e-11
3.1054424e-07 3.5493001e-02 3.5531019e-11
3.1081885e-07 3.5908002e-02 3.5945819e-11
3.1109346e-07 3.5894003e-02 3.5931685e-11
3.1136809e-07 3.5879999e-02 3.5917377e-11
3.1164270e-07 3.5321001e-02 3.5358150e-11
3.1191733e-07 3.4954999e-02 3.4992009e-11
3.1219194e-07 3.5227001e-02 3.5263802e-11
3.1246658e-07 3.5138000e-02 3.5174693e-11
3.1274121e-07 3.5174001e-02 3.5210574e-11
3.1301584e-07 3.5106000e-02 3.5142403e-11
3.1329048e-07 3.5268001e-02 3.5304228e-11
3.1356511e-07 3.5395000e-02 3.5430915e-11
3.1383975e-07 3.5785999e-02 3.5821793e-11
3.1411438e-07 3.5836000e-02 3.5871531e-11
3.1438904e-07 3.5622001e-02 3.5657300e-11
3.1466367e-07 3.5491001e-02 3.5526120e-11
3.1493831e-07 3.5592001e-02 3.5627026e-11
3.1521296e-07 3.5560999e-02 3.5595832e-11
3.1548762e-07 3.5379000e-02 3.5413474e-11
3.1576226e-07 3.5033002e-02 3.5067203e-11
3.1603691e-07 3.4545001e-02 3.4579038e-11
3.1631157e-07 3.4794003e-02 3.4827859e-11
3.1658623e-07 3.5101999e-02 3.5135551e-11
3.1686089e-07 3.5069000e-02 3.5102320e-11
3.1713555e-07 3.5422999e-02 3.5456180e-11
3.1741021e-07 3.5319000e-02 3.5351840e-11
3.1768489e-07 3.4845002e-02 3.4877708e-11
3.1795955e-07 3.3962999e-02 3.3995504e-11
3.1823423e-07 3.4198001e-02 3.4230174e-11
3.1850889e-07 3.4687001e-02 3.4718988e-11
3.1878357e-07 3.4600001e-02 3.4631732e-11
3.1905823e-07 3.4403998e-02 3.4435507e-11
3.1933291e-07 3.4228999e-02 3.4260237e-11
3.1960759e-07 3.4298997e-02 3.4329983e-11
3.1988228e-07 3.4825999e-02 3.4856777e-11
3.2015696e-07 3.4979999e-02 3.5010644e-11
3.2043164e-07 3.4997001e-02 3.5027353e-11
3.2070632e-07 3.4685001e-02 3.4715234e-11
3.2098101e-07 3.4263000e-02 3.4293058e-11
3.2125571e-07 3.4015000e-02 3.4044767e-11
3.2153040e-07 3.4053002e-02 3.4082567e-11
3.2180510e-07 3.4141999e-02 3.4171350e-11
3.2207979e-07 3.4309998e-02 3.4339118e-11
3.2235449e-07 3.4233000e-02 3.4261902e-11
3.2262917e-07 3.3845000e-02 3.3873782e-11
3.2290388e-07 3.3549000e-02 3.3577710e-11
3.2317859e-07 3.3696000e-02 3.3724527e-11
3.2345330e-07 3.3395000e-02 3.3423438e-11
3.2372800e-07 3.3264000e-02 3.3292216e-11
3.2400271e-07 3.3634998e-02 3.3663110e-11
3.2427742e-07 3.4134999e-02 3.4163065e-11
3.2455212e-07 3.4299999e-02 3.4327902e-11
3.2482686e-07 3.4024000e-02 3.4051682e-11
3.2510156e-07 3.3799000e-02 3.3826515e-11
3.2537627e-07 3.3742998e-02 3.3770448e-11
3.2565100e-07 3.4012001e-02 3.4039285e-11
3.2592571e-07 3.4115002e-02 3.4142179e-11
3.2620044e-07 3.4212001e-02 3.4239129e-11
3.2647517e-07 3.4334999e-02 3.4362003e-11
3.2674990e-07 3.4264002e-02 3.4290869e-11
3.2702461e-07 3.4084998e-02 3.4111759e-11
3.2729934e-07 3.3965997e-02 3.3992611e-11
3.2757407e-07 3.3735000e-02 3.3761546e-11
3.2784880e-07 3.3620000e-02 3.3646461e-11
3.2812356e-07 3.3855002e-02 3.3881373e-11
3.2839829e-07 3.4000002e-02 3.4026303e-11
3.2867302e-07 3.3795998e-02 3.3822365e-11
3.2894775e-07 3.4014001e-02 3.4040132e-11
3.2922251e-07 3.4215998e-02 3.4242043e-11
3.2949724e-07 3.4166999e-02 3.4192836e-11
3.2977200e-07 3.4201000e-02 3.4226719e-11
3.3004675e-07 3.4221001e-02 3.4246651e-11
3.3032148e-07 3.4097001e-02 3.4122608e-11
3.3059624e-07 3.3998001e-02 3.4023499e-11
3.3087100e-07 3.4008000e-02 3.4033432e-11
3.3114575e-07 3.3730000e-02 3.3755349e-11
3.3142051e-07 3.3844002e-02 3.3869213e-11
3.3169526e-07 3.3888999e-02 3.3914073e-11
3.3197002e-07 3.3769999e-02 3.3795061e-11
3.3224478e-07 3.3362001e-02 3.3386936e-11
3.3251953e-07 3.3360001e-02 3.3384837e-11
3.3279431e-07 3.3381000e-02 3.3405726e-11
3.3306907e-07 3.3360999e-02 3.3385655e-11
3.3334382e-07 3.3243001e-02 3.3267566e-11
3.3361860e-07 3.2901000e-02 3.2925485e-11
3.3389336e-07 3.2839000e-02 3.2863313e-11
3.3416814e-07 3.2761998e-02 3.2786284e-11
3.3444292e-07 3.2926999e-02 3.2951208e-11
3.3471768e-07 3.2712001e-02 3.2736026e-11
3.3499246e-07 3.2611001e-02 3.2634843e-11
3.3526724e-07 3.3112001e-02 3.3135741e-11
3.3554202e-07 3.3250000e-02 3.3273721e-11
3.3581680e-07 3.2748997e-02 3.2772764e-11
3.3609158e-07 3.2596000e-02 3.2619536e-11
3.3636636e-07 3.2947998e-02 3.2971376e-11
3.3664114e-07 3.2970000e-02 3.2993316e-11
3.3691594e-07 3.2786001e-02 3.2809196e-11
3.3719072e-07 3.2758001e-02 3.2781076e-11
3.3746550e-07 3.2972999e-02 3.2996002e-11
3.3774031e-07 3.2935999e-02 3.2958955e-11
3.3801509e-07 3.2602001e-02 3.2624882e-11
3.3828989e-07 3.2627001e-02 3.2649786e-11
3.3856467e-07 3.2828998e-02 3.2851659e-11
3.3883948e-07 3.2867998e-02 3.2890624e-11
3.3911428e-07 3.2731999e-02 3.2754417e-11
3.3938909e-07 3.2609999e-02 3.2632341e-11
3.3966389e-07 3.2834999e-02 3.2857217e-11
3.3993867e-07 3.3047002e-02 3.3069179e-11
3.4021348e-07 3.2866001e-02 3.2888095e-11
3.4048828e-07 3.2823998e-02 3.2846031e-11
3.4076311e-07 3.2659002e-02 3.2680903e-11
3.4103791e-07 3.2862999e-02 3.2884851e-11
3.4131272e-07 3.3017002e-02 3.3038787e-11
3.4158752e-07 3.2926001e-02 3.2947714e-11
3.4186233e-07 3.2806002e-02 3.2827654e-11
3.4213716e-07 3.2581002e-02 3.2602525e-11
3.4241196e-07 3.2678001e-02 3.2699444e-11
3.4268679e-07 3.2896001e-02 3.2917388e-11
3.4296160e-07 3.2954000e-02 3.2975272e-11
3.4323643e-07 3.2830998e-02 3.2852276e-11
3.4351125e-07 3.2659002e-02 3.2680199e-11
3.4378606e-07 3.2589000e-02 3.2610088e-11
3.4406089e-07 3.2253999e-02 3.2275096e-11
3.4433572e-07 3.2141000e-02 3.2162047e-11
3.4461055e-07 3.2372002e-02 3.2392946e-11
3.4488538e-07 3.2554001e-02 3.2574880e-11
3.4516021e-07 3.2726001e-02 3.2746843e-11
3.4543503e-07 3.2667998e-02 3.2688820e-11
3.4570986e-07 3.2480001e-02 3.2500783e-11
3.4598469e-07 3.2192998e-02 3.2213572e-11
3.4625952e-07 3.2144003e-02 3.2164431e-11
3.4653435e-07 3.2391001e-02 3.2411452e-11
3.4680920e-07 3.2389000e-02 3.2409363e-11
3.4708403e-07 3.2368001e-02 3.2388349e-11
3.4735886e-07 3.1973999e-02 3.1994279e-11
3.4763372e-07 3.1916998e-02 3.1937276e-11
3.4790854e-07 3.2083999e-02 3.2104326e-11
3.4818340e-07 3.2081999e-02 3.2102290e-11
3.4845825e-07 3.1893000e-02 3.1913264e-11
3.4873308e-07 3.1861998e-02 3.1882309e-11
3.4900793e-07 3.1723998e-02 3.1744277e-11
3.4928279e-07 3.1757999e-02 3.1778215e-11
3.4955762e-07 3.1771000e-02 3.1791143e-11
3.4983247e-07 3.1900000e-02 3.1920182e-11
3.5010732e-07 3.1879000e-02 3.1899108e-11
3.5038218e-07 3.1767998e-02 3.1788034e-11
3.5065703e-07 3.1669002e-02 3.1689026e-11
3.5093188e-07 3.1638999e-02 3.1658880e-11
3.5120674e-07 3.1564001e-02 3.1583715e-11
3.5148159e-07 3.1626999e-02 3.1646578e-11
3.5175647e-07 3.1894002e-02 3.1913510e-11
3.5203132e-07 3.1967998e-02 3.1987430e-11
3.5230618e-07 3.1897001e-02 3.1916365e-11
3.5258105e-07 3.1863000e-02 3.1882295e-11
3.5285591e-07 3.1734999e-02 3.1754318e-11
3.5313076e-07 3.1679999e-02 3.1699279e-11
3.5340564e-07 3.1595998e-02 3.1615235e-11
3.5368049e-07 3.1679001e-02 3.1698234e-11
3.5395537e-07 3.1711001e-02 3.1730122e-11
3.5423025e-07 3.1794000e-02 3.1813097e-11
3.5450510e-07 3.1769000e-02 3.1788069e-11
3.5477998e-07 3.1838000e-02 3.1857010e-11
3.5505486e-07 3.1881999e-02 3.1900978e-11
3.5532971e-07 3.1759001e-02 3.1777914e-11
3.5560459e-07 3.1538002e-02 3.1556865e-11
3.5587947e-07 3.1553999e-02 3.1572828e-11
3.5615435e-07 3.1628001e-02 3.1646817e-11
3.5642922e-07 3.1452999e-02 3.1471756e-11
3.5670410e-07 3.1268001e-02 3.1286709e-11
3.5697898e-07 3.1171000e-02 3.1189711e-11
3.5725386e-07 3.1030999e-02 3.1049642e-11
3.5752874e-07 3.1172000e-02 3.1190647e-11
3.5780364e-07 3.1173000e-02 3.1191636e-11
3.5807852e-07 3.1097999e-02 3.1116554e-11
3.5835339e-07 3.0947000e-02 3.0965484e-11
3.5862827e-07 3.0998999e-02 3.1017456e-11
3.5890317e-07 3.1177001e-02 3.1195442e-11
3.5917805e-07 3.1189000e-02 3.1207360e-11
3.5945293e-07 3.1189999e-02 3.1208303e-11
3.5972783e-07 3.1233002e-02 3.1251307e-11
3.6000271e-07 3.1173998e-02 3.1192233e-11
3.6027761e-07 3.1040000e-02 3.1058239e-11
3.6055251e-07 3.0988000e-02 3.1006149e-11
3.6082739e-07 3.0964999e-02 3.0983091e-11
3.6110229e-07 3.0928001e-02 3.0946044e-11
3.6137717e-07 3.0895999e-02 3.0913987e-11
3.6165208e-07 3.0940000e-02 3.0957962e-11
3.6192698e-07 3.0922001e-02 3.0939903e-11
3.6220188e-07 3.0956998e-02 3.0974785e-11
3.6247678e-07 3.0909998e-02 3.0927729e-11
3.6275168e-07 3.0875999e-02 3.0893704e-11
3.6302656e-07 3.0727001e-02 3.0744653e-11
3.6330146e-07 3.0695001e-02 3.0712623e-11
3.6357637e-07 3.0823998e-02 3.0841590e-11
3.6385127e-07 3.0844001e-02 3.0861473e-11
3.6412620e-07 3.0737000e-02 3.0754378e-11
3.6440110e-07 3.0760000e-02 3.0777374e-11
3.6467600e-07 3.0772999e-02 3.0790304e-11
3.6495090e-07 3.0705001e-02 3.0722275e-11
3.6522581e-07 3.0639000e-02 3.0656210e-11
3.6550071e-07 3.0650999e-02 3.0668169e-11
3.6577563e-07 3.0709000e-02 3.0726095e-11
3.6605054e-07 3.0650001e-02 3.0667028e-11
3.6632544e-07 3.0673999e-02 3.0690964e-11
3.6660037e-07 3.0813999e-02 3.0830928e-11
3.6687527e-07 3.0689999e-02 3.0706833e-11
3.6715020e-07 3.0598998e-02 3.0615774e-11
3.6742510e-07 3.0586999e-02 3.0603749e-11
3.6770002e-07 3.0533999e-02 3.0550687e-11
3.6797493e-07 3.0449999e-02 3.0466615e-11
3.6824985e-07 3.0462001e-02 3.0478484e-11
3.6852476e-07 3.0333001e-02 3.0349397e-11
3.6879968e-07 3.0314999e-02 3.0331349e-11
3.6907461e-07 3.0652002e-02 3.0668305e-11
3.6934951e-07 3.0920001e-02 3.0936222e-11
3.6962444e-07 3.0848999e-02 3.0865147e-11
3.6989937e-07 3.1187000e-02 3.1203130e-11
3.7017427e-07 3.1348001e-02 3.1364109e-11
3.7044919e-07 3.0539000e-02 3.0554954e-11
3.7072412e-07 3.1827003e-02 3.1842876e-11
3.7099905e-07 3.1580999e-02 3.1596805e-11
3.7127397e-07 3.0786000e-02 3.0801719e-11
3.7154890e-07 3.3454001e-02 3.3469609e-11
3.7182383e-07 3.4192000e-02 3.4207547e-11
3.7209875e-07 3.1252000e-02 3.1267464e-11
3.7237368e-07 3.1682000e-02 3.1697409e-11
3.7264861e-07 3.6235999e-02 3.6251269e-11
3.7292354e-07 3.8104001e-02 3.8119230e-11
3.7319846e-07 3.4548998e-02 3.4564122e-11
3.7347339e-07 3.0952999e-02 3.0968072e-11
3.7374832e-07 3.4153998e-02 3.4168956e-11
3.7402324e-07 4.0503003e-02 4.0517888e-11
3.7429819e-07 4.3286003e-02 4.3300925e-11
3.7457312e-07 4.0066000e-02 4.0080782e-11
3.7484805e-07 3.3801999e-02 3.3816644e-11
3.7512297e-07 3.1597000e-02 3.1611564e-11
3.7539792e-07 3.7170000e-02 3.7184453e-11
3.7567285e-07 4.4292003e-02 4.4306368e-11
3.7594778e-07 4.8478998e-02 4.8493272e-11
3.7622273e-07 4.8909001e-02 4.8923192e-11
3.7649766e-07 4.5221999e-02 4.5236096e-11
3.7677261e-07 3.8245000e-02 3.8258993e-11
3.7704753e-07 3.2520998e-02 3.2534937e-11
3.7732249e-07 3.5025001e-02 3.5038833e-11
3.7759741e-07 4.3573000e-02 4.3586745e-11
3.7787236e-07 5.2352000e-02 5.2365674e-11
3.7814729e-07 5.8685999e-02 5.8699601e-11
3.7842224e-07 6.1693002e-02 6.1706557e-11
3.7869717e-07 6.0741000e-02 6.0754464e-11
3.7897212e-07 5.6235999e-02 5.6249408e-11
3.7924705e-07 4.8569001e-02 4.8582298e-11
3.7952200e-07 3.9488997e-02 3.9502190e-11
3.7979695e-07 3.3553999e-02 3.3567094e-11
3.8007188e-07 3.6633000e-02 3.6646020e-11
3.8034683e-07 4.5437001e-02 4.5449967e-11
3.8062178e-07 5.4490998e-02 5.4503901e-11
3.8089673e-07 6.2568001e-02 6.2580829e-11
3.8117166e-07 6.8462998e-02 6.8475788e-11
3.8144661e-07 7.1272999e-02 7.1285713e-11
